date,load,temp1,temp2,temp3,weekday,season
2015/9/12,76360,60.3,55.5,57.8,6,3
2015/9/12,76739,60.3,55.5,57.8,6,3
2015/9/12,76825,60.3,55.5,57.8,6,3
2015/9/12,76348,60.3,55.5,57.8,6,3
2015/9/12,75067,60.3,55.5,57.8,6,3
2015/9/12,75804,60.3,55.5,57.8,6,3
2015/9/12,75005,60.3,55.5,57.8,6,3
2015/9/12,71880,60.3,55.5,57.8,6,3
2015/9/12,67868,60.3,55.5,57.8,6,3
2015/9/13,63887,67.4,61.2,61.7,7,3
2015/9/13,60900,67.4,61.2,61.7,7,3
2015/9/13,58794,67.4,61.2,61.7,7,3
2015/9/13,57435,67.4,61.2,61.7,7,3
2015/9/13,56647,67.4,61.2,61.7,7,3
2015/9/13,56648,67.4,61.2,61.7,7,3
2015/9/13,57456,67.4,61.2,61.7,7,3
2015/9/13,58442,67.4,61.2,61.7,7,3
2015/9/13,60344,67.4,61.2,61.7,7,3
2015/9/13,63898,67.4,61.2,61.7,7,3
2015/9/13,66378,67.4,61.2,61.7,7,3
2015/9/13,68275,67.4,61.2,61.7,7,3
2015/9/13,69918,67.4,61.2,61.7,7,3
2015/9/13,71160,67.4,61.2,61.7,7,3
2015/9/13,72087,67.4,61.2,61.7,7,3
2015/9/13,73226,67.4,61.2,61.7,7,3
2015/9/13,75007,67.4,61.2,61.7,7,3
2015/9/13,76547,67.4,61.2,61.7,7,3
2015/9/13,77479,67.4,61.2,61.7,7,3
2015/9/13,77150,67.4,61.2,61.7,7,3
2015/9/13,78598,67.4,61.2,61.7,7,3
2015/9/13,77906,67.4,61.2,61.7,7,3
2015/9/13,73726,67.4,61.2,61.7,7,3
2015/9/13,68627,67.4,61.2,61.7,7,3
2015/9/14,64529,73.7,72.3,67.2,1,3
2015/9/14,61567,73.7,72.3,67.2,1,3
2015/9/14,60062,73.7,72.3,67.2,1,3
2015/9/14,59253,73.7,72.3,67.2,1,3
2015/9/14,59541,73.7,72.3,67.2,1,3
2015/9/14,61612,73.7,72.3,67.2,1,3
2015/9/14,66896,73.7,72.3,67.2,1,3
2015/9/14,73140,73.7,72.3,67.2,1,3
2015/9/14,75555,73.7,72.3,67.2,1,3
2015/9/14,77828,73.7,72.3,67.2,1,3
2015/9/14,80177,73.7,72.3,67.2,1,3
2015/9/14,82719,73.7,72.3,67.2,1,3
2015/9/14,84007,73.7,72.3,67.2,1,3
2015/9/14,86026,73.7,72.3,67.2,1,3
2015/9/14,89229,73.7,72.3,67.2,1,3
2015/9/14,91006,73.7,72.3,67.2,1,3
2015/9/14,92647,73.7,72.3,67.2,1,3
2015/9/14,93654,73.7,72.3,67.2,1,3
2015/9/14,93296,73.7,72.3,67.2,1,3
2015/9/14,91739,73.7,72.3,67.2,1,3
2015/9/14,92500,73.7,72.3,67.2,1,3
2015/9/14,90880,73.7,72.3,67.2,1,3
2015/9/14,85212,73.7,72.3,67.2,1,3
2015/9/14,78601,73.7,72.3,67.2,1,3
2015/9/15,72983,73.5,71,69.5,2,3
2015/9/15,69060,73.5,71,69.5,2,3
2015/9/15,66530,73.5,71,69.5,2,3
2015/9/15,65034,73.5,71,69.5,2,3
2015/9/15,64766,73.5,71,69.5,2,3
2015/9/15,66469,73.5,71,69.5,2,3
2015/9/15,71494,73.5,71,69.5,2,3
2015/9/15,77503,73.5,71,69.5,2,3
2015/9/15,79832,73.5,71,69.5,2,3
2015/9/15,82127,73.5,71,69.5,2,3
2015/9/15,85181,73.5,71,69.5,2,3
2015/9/15,88240,73.5,71,69.5,2,3
2015/9/15,91398,73.5,71,69.5,2,3
2015/9/15,94560,73.5,71,69.5,2,3
2015/9/15,97856,73.5,71,69.5,2,3
2015/9/15,100099,73.5,71,69.5,2,3
2015/9/15,101780,73.5,71,69.5,2,3
2015/9/15,102190,73.5,71,69.5,2,3
2015/9/15,100808,73.5,71,69.5,2,3
2015/9/15,98084,73.5,71,69.5,2,3
2015/9/15,98088,73.5,71,69.5,2,3
2015/9/15,95714,73.5,71,69.5,2,3
2015/9/15,89701,73.5,71,69.5,2,3
2015/9/15,82406,73.5,71,69.5,2,3
2015/9/16,76087,75,70.8,70.5,3,3
2015/9/16,71931,75,70.8,70.5,3,3
2015/9/16,69081,75,70.8,70.5,3,3
2015/9/16,67245,75,70.8,70.5,3,3
2015/9/16,66766,75,70.8,70.5,3,3
2015/9/16,68053,75,70.8,70.5,3,3
2015/9/16,72895,75,70.8,70.5,3,3
2015/9/16,78966,75,70.8,70.5,3,3
2015/9/16,81209,75,70.8,70.5,3,3
2015/9/16,83995,75,70.8,70.5,3,3
2015/9/16,87914,75,70.8,70.5,3,3
2015/9/16,91786,75,70.8,70.5,3,3
2015/9/16,95553,75,70.8,70.5,3,3
2015/9/16,99579,75,70.8,70.5,3,3
2015/9/16,103127,75,70.8,70.5,3,3
2015/9/16,105571,75,70.8,70.5,3,3
2015/9/16,107122,75,70.8,70.5,3,3
2015/9/16,107810,75,70.8,70.5,3,3
2015/9/16,106615,75,70.8,70.5,3,3
2015/9/16,103840,75,70.8,70.5,3,3
2015/9/16,103059,75,70.8,70.5,3,3
2015/9/16,100052,75,70.8,70.5,3,3
2015/9/16,93640,75,70.8,70.5,3,3
2015/9/16,86062,75,70.8,70.5,3,3
2015/9/17,79594,74.2,71,71.7,4,3
2015/9/17,74982,74.2,71,71.7,4,3
2015/9/17,71643,74.2,71,71.7,4,3
2015/9/17,69794,74.2,71,71.7,4,3
2015/9/17,69159,74.2,71,71.7,4,3
2015/9/17,70577,74.2,71,71.7,4,3
2015/9/17,75517,74.2,71,71.7,4,3
2015/9/17,81852,74.2,71,71.7,4,3
2015/9/17,84592,74.2,71,71.7,4,3
2015/9/17,87527,74.2,71,71.7,4,3
2015/9/17,90874,74.2,71,71.7,4,3
2015/9/17,94799,74.2,71,71.7,4,3
2015/9/17,98458,74.2,71,71.7,4,3
2015/9/17,102181,74.2,71,71.7,4,3
2015/9/17,105261,74.2,71,71.7,4,3
2015/9/17,107517,74.2,71,71.7,4,3
2015/9/17,108890,74.2,71,71.7,4,3
2015/9/17,109107,74.2,71,71.7,4,3
2015/9/17,107422,74.2,71,71.7,4,3
2015/9/17,104438,74.2,71,71.7,4,3
2015/9/17,103631,74.2,71,71.7,4,3
2015/9/17,100772,74.2,71,71.7,4,3
2015/9/17,94359,74.2,71,71.7,4,3
2015/9/17,86610,74.2,71,71.7,4,3
2015/9/18,79889,66.8,69.8,71,5,3
2015/9/18,75189,66.8,69.8,71,5,3
2015/9/18,72014,66.8,69.8,71,5,3
2015/9/18,70100,66.8,69.8,71,5,3
2015/9/18,69193,66.8,69.8,71,5,3
2015/9/18,70509,66.8,69.8,71,5,3
2015/9/18,75364,66.8,69.8,71,5,3
2015/9/18,81378,66.8,69.8,71,5,3
2015/9/18,83752,66.8,69.8,71,5,3
2015/9/18,86464,66.8,69.8,71,5,3
2015/9/18,89628,66.8,69.8,71,5,3
2015/9/18,92936,66.8,69.8,71,5,3
2015/9/18,96082,66.8,69.8,71,5,3
2015/9/18,99044,66.8,69.8,71,5,3
2015/9/18,101438,66.8,69.8,71,5,3
2015/9/18,102542,66.8,69.8,71,5,3
2015/9/18,102979,66.8,69.8,71,5,3
2015/9/18,102494,66.8,69.8,71,5,3
2015/9/18,100490,66.8,69.8,71,5,3
2015/9/18,97732,66.8,69.8,71,5,3
2015/9/18,96851,66.8,69.8,71,5,3
2015/9/18,94240,66.8,69.8,71,5,3
2015/9/18,89343,66.8,69.8,71,5,3
2015/9/18,83623,66.8,69.8,71,5,3
2015/9/19,77680,62.4,58.1,62.1,6,3
2015/9/19,73137,62.4,58.1,62.1,6,3
2015/9/19,70055,62.4,58.1,62.1,6,3
2015/9/19,67861,62.4,58.1,62.1,6,3
2015/9/19,66552,62.4,58.1,62.1,6,3
2015/9/19,66247,62.4,58.1,62.1,6,3
2015/9/19,67285,62.4,58.1,62.1,6,3
2015/9/19,69309,62.4,58.1,62.1,6,3
2015/9/19,71291,62.4,58.1,62.1,6,3
2015/9/19,75285,62.4,58.1,62.1,6,3
2015/9/19,78780,62.4,58.1,62.1,6,3
2015/9/19,81440,62.4,58.1,62.1,6,3
2015/9/19,83246,62.4,58.1,62.1,6,3
2015/9/19,84536,62.4,58.1,62.1,6,3
2015/9/19,85575,62.4,58.1,62.1,6,3
2015/9/19,86417,62.4,58.1,62.1,6,3
2015/9/19,86948,62.4,58.1,62.1,6,3
2015/9/19,87145,62.4,58.1,62.1,6,3
2015/9/19,85964,62.4,58.1,62.1,6,3
2015/9/19,83825,62.4,58.1,62.1,6,3
2015/9/19,83782,62.4,58.1,62.1,6,3
2015/9/19,81788,62.4,58.1,62.1,6,3
2015/9/19,77725,62.4,58.1,62.1,6,3
2015/9/19,72909,62.4,58.1,62.1,6,3
2015/9/20,68242,64.5,60.3,62.9,7,3
2015/9/20,64684,64.5,60.3,62.9,7,3
2015/9/20,62257,64.5,60.3,62.9,7,3
2015/9/20,60654,64.5,60.3,62.9,7,3
2015/9/20,59745,64.5,60.3,62.9,7,3
2015/9/20,59663,64.5,60.3,62.9,7,3
2015/9/20,60339,64.5,60.3,62.9,7,3
2015/9/20,61599,64.5,60.3,62.9,7,3
2015/9/20,63180,64.5,60.3,62.9,7,3
2015/9/20,67293,64.5,60.3,62.9,7,3
2015/9/20,70833,64.5,60.3,62.9,7,3
2015/9/20,73494,64.5,60.3,62.9,7,3
2015/9/20,76147,64.5,60.3,62.9,7,3
2015/9/20,78065,64.5,60.3,62.9,7,3
2015/9/20,79650,64.5,60.3,62.9,7,3
2015/9/20,80897,64.5,60.3,62.9,7,3
2015/9/20,82098,64.5,60.3,62.9,7,3
2015/9/20,82962,64.5,60.3,62.9,7,3
2015/9/20,83141,64.5,60.3,62.9,7,3
2015/9/20,82697,64.5,60.3,62.9,7,3
2015/9/20,84243,64.5,60.3,62.9,7,3
2015/9/20,82089,64.5,60.3,62.9,7,3
2015/9/20,77652,64.5,60.3,62.9,7,3
2015/9/20,72402,64.5,60.3,62.9,7,3
2015/9/21,68049,67.8,61.7,66.4,1,3
2015/9/21,65049,67.8,61.7,66.4,1,3
2015/9/21,63180,67.8,61.7,66.4,1,3
2015/9/21,62232,67.8,61.7,66.4,1,3
2015/9/21,62260,67.8,61.7,66.4,1,3
2015/9/21,64278,67.8,61.7,66.4,1,3
2015/9/21,69465,67.8,61.7,66.4,1,3
2015/9/21,75706,67.8,61.7,66.4,1,3
2015/9/21,77912,67.8,61.7,66.4,1,3
2015/9/21,80103,67.8,61.7,66.4,1,3
2015/9/21,82275,67.8,61.7,66.4,1,3
2015/9/21,84737,67.8,61.7,66.4,1,3
2015/9/21,86629,67.8,61.7,66.4,1,3
2015/9/21,88780,67.8,61.7,66.4,1,3
2015/9/21,90712,67.8,61.7,66.4,1,3
2015/9/21,92193,67.8,61.7,66.4,1,3
2015/9/21,93448,67.8,61.7,66.4,1,3
2015/9/21,94142,67.8,61.7,66.4,1,3
2015/9/21,93627,67.8,61.7,66.4,1,3
2015/9/21,92016,67.8,61.7,66.4,1,3
2015/9/21,92378,67.8,61.7,66.4,1,3
2015/9/21,89517,67.8,61.7,66.4,1,3
2015/9/21,83839,67.8,61.7,66.4,1,3
2015/9/21,77121,67.8,61.7,66.4,1,3
2015/9/22,71529,70.6,63.2,68.6,2,3
2015/9/22,67644,70.6,63.2,68.6,2,3
2015/9/22,65206,70.6,63.2,68.6,2,3
2015/9/22,63615,70.6,63.2,68.6,2,3
2015/9/22,63365,70.6,63.2,68.6,2,3
2015/9/22,65196,70.6,63.2,68.6,2,3
2015/9/22,70070,70.6,63.2,68.6,2,3
2015/9/22,76417,70.6,63.2,68.6,2,3
2015/9/22,78329,70.6,63.2,68.6,2,3
2015/9/22,80617,70.6,63.2,68.6,2,3
2015/9/22,83392,70.6,63.2,68.6,2,3
2015/9/22,86251,70.6,63.2,68.6,2,3
2015/9/22,88730,70.6,63.2,68.6,2,3
2015/9/22,91542,70.6,63.2,68.6,2,3
2015/9/22,94157,70.6,63.2,68.6,2,3
2015/9/22,96085,70.6,63.2,68.6,2,3
2015/9/22,97317,70.6,63.2,68.6,2,3
2015/9/22,97685,70.6,63.2,68.6,2,3
2015/9/22,96525,70.6,63.2,68.6,2,3
2015/9/22,94273,70.6,63.2,68.6,2,3
2015/9/22,94380,70.6,63.2,68.6,2,3
2015/9/22,91110,70.6,63.2,68.6,2,3
2015/9/22,85067,70.6,63.2,68.6,2,3
2015/9/22,78089,70.6,63.2,68.6,2,3
2015/9/23,72213,69.7,65.2,69.4,3,3
2015/9/23,68326,69.7,65.2,69.4,3,3
2015/9/23,65732,69.7,65.2,69.4,3,3
2015/9/23,64193,69.7,65.2,69.4,3,3
2015/9/23,63922,69.7,65.2,69.4,3,3
2015/9/23,65421,69.7,65.2,69.4,3,3
2015/9/23,70362,69.7,65.2,69.4,3,3
2015/9/23,76580,69.7,65.2,69.4,3,3
2015/9/23,78773,69.7,65.2,69.4,3,3
2015/9/23,81207,69.7,65.2,69.4,3,3
2015/9/23,84087,69.7,65.2,69.4,3,3
2015/9/23,87258,69.7,65.2,69.4,3,3
2015/9/23,90635,69.7,65.2,69.4,3,3
2015/9/23,93628,69.7,65.2,69.4,3,3
2015/9/23,96378,69.7,65.2,69.4,3,3
2015/9/23,98117,69.7,65.2,69.4,3,3
2015/9/23,99199,69.7,65.2,69.4,3,3
2015/9/23,99517,69.7,65.2,69.4,3,3
2015/9/23,98094,69.7,65.2,69.4,3,3
2015/9/23,95794,69.7,65.2,69.4,3,3
2015/9/23,95662,69.7,65.2,69.4,3,3
2015/9/23,92127,69.7,65.2,69.4,3,3
2015/9/23,86034,69.7,65.2,69.4,3,3
2015/9/23,79170,69.7,65.2,69.4,3,3
2015/9/24,73453,69.6,67.2,69.5,4,3
2015/9/24,69463,69.6,67.2,69.5,4,3
2015/9/24,66814,69.6,67.2,69.5,4,3
2015/9/24,65424,69.6,67.2,69.5,4,3
2015/9/24,64945,69.6,67.2,69.5,4,3
2015/9/24,66582,69.6,67.2,69.5,4,3
2015/9/24,71615,69.6,67.2,69.5,4,3
2015/9/24,77813,69.6,67.2,69.5,4,3
2015/9/24,79977,69.6,67.2,69.5,4,3
2015/9/24,82176,69.6,67.2,69.5,4,3
2015/9/24,85148,69.6,67.2,69.5,4,3
2015/9/24,88307,69.6,67.2,69.5,4,3
2015/9/24,91210,69.6,67.2,69.5,4,3
2015/9/24,94122,69.6,67.2,69.5,4,3
2015/9/24,96763,69.6,67.2,69.5,4,3
2015/9/24,98308,69.6,67.2,69.5,4,3
2015/9/24,98977,69.6,67.2,69.5,4,3
2015/9/24,98774,69.6,67.2,69.5,4,3
2015/9/24,97008,69.6,67.2,69.5,4,3
2015/9/24,95080,69.6,67.2,69.5,4,3
2015/9/24,95451,69.6,67.2,69.5,4,3
2015/9/24,92299,69.6,67.2,69.5,4,3
2015/9/24,86605,69.6,67.2,69.5,4,3
2015/9/24,79702,69.6,67.2,69.5,4,3
2015/9/25,73795,69.2,65.7,67.7,5,3
2015/9/25,69862,69.2,65.7,67.7,5,3
2015/9/25,67284,69.2,65.7,67.7,5,3
2015/9/25,65639,69.2,65.7,67.7,5,3
2015/9/25,65004,69.2,65.7,67.7,5,3
2015/9/25,66556,69.2,65.7,67.7,5,3
2015/9/25,71453,69.2,65.7,67.7,5,3
2015/9/25,77531,69.2,65.7,67.7,5,3
2015/9/25,79581,69.2,65.7,67.7,5,3
2015/9/25,81727,69.2,65.7,67.7,5,3
2015/9/25,84693,69.2,65.7,67.7,5,3
2015/9/25,88093,69.2,65.7,67.7,5,3
2015/9/25,91000,69.2,65.7,67.7,5,3
2015/9/25,93698,69.2,65.7,67.7,5,3
2015/9/25,96131,69.2,65.7,67.7,5,3
2015/9/25,97496,69.2,65.7,67.7,5,3
2015/9/25,97927,69.2,65.7,67.7,5,3
2015/9/25,97307,69.2,65.7,67.7,5,3
2015/9/25,94778,69.2,65.7,67.7,5,3
2015/9/25,91595,69.2,65.7,67.7,5,3
2015/9/25,90901,69.2,65.7,67.7,5,3
2015/9/25,87642,69.2,65.7,67.7,5,3
2015/9/25,83097,69.2,65.7,67.7,5,3
2015/9/25,77782,69.2,65.7,67.7,5,3
2015/9/26,72446,70.1,66.5,68,6,3
2015/9/26,68159,70.1,66.5,68,6,3
2015/9/26,65325,70.1,66.5,68,6,3
2015/9/26,63598,70.1,66.5,68,6,3
2015/9/26,62634,70.1,66.5,68,6,3
2015/9/26,62589,70.1,66.5,68,6,3
2015/9/26,64209,70.1,66.5,68,6,3
2015/9/26,66429,70.1,66.5,68,6,3
2015/9/26,68106,70.1,66.5,68,6,3
2015/9/26,71880,70.1,66.5,68,6,3
2015/9/26,75695,70.1,66.5,68,6,3
2015/9/26,78503,70.1,66.5,68,6,3
2015/9/26,80921,70.1,66.5,68,6,3
2015/9/26,82889,70.1,66.5,68,6,3
2015/9/26,84165,70.1,66.5,68,6,3
2015/9/26,84827,70.1,66.5,68,6,3
2015/9/26,85358,70.1,66.5,68,6,3
2015/9/26,85276,70.1,66.5,68,6,3
2015/9/26,84207,70.1,66.5,68,6,3
2015/9/26,83004,70.1,66.5,68,6,3
2015/9/26,83868,70.1,66.5,68,6,3
2015/9/26,81903,70.1,66.5,68,6,3
2015/9/26,78442,70.1,66.5,68,6,3
2015/9/26,73897,70.1,66.5,68,6,3
2015/9/27,69441,72.4,72,71.5,7,3
2015/9/27,65797,72.4,72,71.5,7,3
2015/9/27,63579,72.4,72,71.5,7,3
2015/9/27,61931,72.4,72,71.5,7,3
2015/9/27,61013,72.4,72,71.5,7,3
2015/9/27,60925,72.4,72,71.5,7,3
2015/9/27,61670,72.4,72,71.5,7,3
2015/9/27,63461,72.4,72,71.5,7,3
2015/9/27,65136,72.4,72,71.5,7,3
2015/9/27,68760,72.4,72,71.5,7,3
2015/9/27,71993,72.4,72,71.5,7,3
2015/9/27,74578,72.4,72,71.5,7,3
2015/9/27,77101,72.4,72,71.5,7,3
2015/9/27,79432,72.4,72,71.5,7,3
2015/9/27,80983,72.4,72,71.5,7,3
2015/9/27,82257,72.4,72,71.5,7,3
2015/9/27,83316,72.4,72,71.5,7,3
2015/9/27,84618,72.4,72,71.5,7,3
2015/9/27,85175,72.4,72,71.5,7,3
2015/9/27,85668,72.4,72,71.5,7,3
2015/9/27,87370,72.4,72,71.5,7,3
2015/9/27,84912,72.4,72,71.5,7,3
2015/9/27,80317,72.4,72,71.5,7,3
2015/9/27,75609,72.4,72,71.5,7,3
2015/9/28,70788,67.6,68.9,71.6,1,3
2015/9/28,67668,67.6,68.9,71.6,1,3
2015/9/28,65835,67.6,68.9,71.6,1,3
2015/9/28,64732,67.6,68.9,71.6,1,3
2015/9/28,64768,67.6,68.9,71.6,1,3
2015/9/28,66903,67.6,68.9,71.6,1,3
2015/9/28,72596,67.6,68.9,71.6,1,3
2015/9/28,79669,67.6,68.9,71.6,1,3
2015/9/28,82206,67.6,68.9,71.6,1,3
2015/9/28,84049,67.6,68.9,71.6,1,3
2015/9/28,87028,67.6,68.9,71.6,1,3
2015/9/28,89704,67.6,68.9,71.6,1,3
2015/9/28,92457,67.6,68.9,71.6,1,3
2015/9/28,94970,67.6,68.9,71.6,1,3
2015/9/28,97148,67.6,68.9,71.6,1,3
2015/9/28,98254,67.6,68.9,71.6,1,3
2015/9/28,98310,67.6,68.9,71.6,1,3
2015/9/28,97908,67.6,68.9,71.6,1,3
2015/9/28,96770,67.6,68.9,71.6,1,3
2015/9/28,96490,67.6,68.9,71.6,1,3
2015/9/28,97169,67.6,68.9,71.6,1,3
2015/9/28,94089,67.6,68.9,71.6,1,3
2015/9/28,88771,67.6,68.9,71.6,1,3
2015/9/28,82478,67.6,68.9,71.6,1,3
2015/9/29,76820,59.2,56.5,62.6,2,3
2015/9/29,72654,59.2,56.5,62.6,2,3
2015/9/29,69843,59.2,56.5,62.6,2,3
2015/9/29,68084,59.2,56.5,62.6,2,3
2015/9/29,67770,59.2,56.5,62.6,2,3
2015/9/29,69563,59.2,56.5,62.6,2,3
2015/9/29,74489,59.2,56.5,62.6,2,3
2015/9/29,81353,59.2,56.5,62.6,2,3
2015/9/29,83416,59.2,56.5,62.6,2,3
2015/9/29,84921,59.2,56.5,62.6,2,3
2015/9/29,86470,59.2,56.5,62.6,2,3
2015/9/29,87726,59.2,56.5,62.6,2,3
2015/9/29,88997,59.2,56.5,62.6,2,3
2015/9/29,90041,59.2,56.5,62.6,2,3
2015/9/29,90930,59.2,56.5,62.6,2,3
2015/9/29,90802,59.2,56.5,62.6,2,3
2015/9/29,90741,59.2,56.5,62.6,2,3
2015/9/29,90517,59.2,56.5,62.6,2,3
2015/9/29,89453,59.2,56.5,62.6,2,3
2015/9/29,89093,59.2,56.5,62.6,2,3
2015/9/29,90150,59.2,56.5,62.6,2,3
2015/9/29,87550,59.2,56.5,62.6,2,3
2015/9/29,82493,59.2,56.5,62.6,2,3
2015/9/29,76095,59.2,56.5,62.6,2,3
2015/9/30,70952,57.4,52.7,57.8,3,3
2015/9/30,67390,57.4,52.7,57.8,3,3
2015/9/30,65235,57.4,52.7,57.8,3,3
2015/9/30,63787,57.4,52.7,57.8,3,3
2015/9/30,63581,57.4,52.7,57.8,3,3
2015/9/30,65223,57.4,52.7,57.8,3,3
2015/9/30,70297,57.4,52.7,57.8,3,3
2015/9/30,76751,57.4,52.7,57.8,3,3
2015/9/30,78318,57.4,52.7,57.8,3,3
2015/9/30,79651,57.4,52.7,57.8,3,3
2015/9/30,81088,57.4,52.7,57.8,3,3
2015/9/30,82675,57.4,52.7,57.8,3,3
2015/9/30,84211,57.4,52.7,57.8,3,3
2015/9/30,85322,57.4,52.7,57.8,3,3
2015/9/30,86610,57.4,52.7,57.8,3,3
2015/9/30,87049,57.4,52.7,57.8,3,3
2015/9/30,87164,57.4,52.7,57.8,3,3
2015/9/30,87102,57.4,52.7,57.8,3,3
2015/9/30,86062,57.4,52.7,57.8,3,3
2015/9/30,85760,57.4,52.7,57.8,3,3
2015/9/30,87299,57.4,52.7,57.8,3,3
2015/9/30,84692,57.4,52.7,57.8,3,3
2015/9/30,80129,57.4,52.7,57.8,3,3
2015/9/30,73957,57.4,52.7,57.8,3,3
2015/10/1,68957,56.6,51.9,55.8,4,3
2015/10/1,65782,56.6,51.9,55.8,4,3
2015/10/1,63721,56.6,51.9,55.8,4,3
2015/10/1,62417,56.6,51.9,55.8,4,3
2015/10/1,62169,56.6,51.9,55.8,4,3
2015/10/1,63884,56.6,51.9,55.8,4,3
2015/10/1,68872,56.6,51.9,55.8,4,3
2015/10/1,75214,56.6,51.9,55.8,4,3
2015/10/1,76716,56.6,51.9,55.8,4,3
2015/10/1,77596,56.6,51.9,55.8,4,3
2015/10/1,78767,56.6,51.9,55.8,4,3
2015/10/1,79729,56.6,51.9,55.8,4,3
2015/10/1,80400,56.6,51.9,55.8,4,3
2015/10/1,81507,56.6,51.9,55.8,4,3
2015/10/1,82432,56.6,51.9,55.8,4,3
2015/10/1,82658,56.6,51.9,55.8,4,3
2015/10/1,82718,56.6,51.9,55.8,4,3
2015/10/1,82617,56.6,51.9,55.8,4,3
2015/10/1,81538,56.6,51.9,55.8,4,3
2015/10/1,81676,56.6,51.9,55.8,4,3
2015/10/1,83912,56.6,51.9,55.8,4,3
2015/10/1,81655,56.6,51.9,55.8,4,3
2015/10/1,77277,56.6,51.9,55.8,4,3
2015/10/1,71959,56.6,51.9,55.8,4,3
2015/10/2,67332,52.9,50,49.1,5,3
2015/10/2,64334,52.9,50,49.1,5,3
2015/10/2,62429,52.9,50,49.1,5,3
2015/10/2,61360,52.9,50,49.1,5,3
2015/10/2,61313,52.9,50,49.1,5,3
2015/10/2,63035,52.9,50,49.1,5,3
2015/10/2,68055,52.9,50,49.1,5,3
2015/10/2,74464,52.9,50,49.1,5,3
2015/10/2,76286,52.9,50,49.1,5,3
2015/10/2,77152,52.9,50,49.1,5,3
2015/10/2,77877,52.9,50,49.1,5,3
2015/10/2,78401,52.9,50,49.1,5,3
2015/10/2,78646,52.9,50,49.1,5,3
2015/10/2,78527,52.9,50,49.1,5,3
2015/10/2,78805,52.9,50,49.1,5,3
2015/10/2,78374,52.9,50,49.1,5,3
2015/10/2,77927,52.9,50,49.1,5,3
2015/10/2,77783,52.9,50,49.1,5,3
2015/10/2,76956,52.9,50,49.1,5,3
2015/10/2,77107,52.9,50,49.1,5,3
2015/10/2,78536,52.9,50,49.1,5,3
2015/10/2,76609,52.9,50,49.1,5,3
2015/10/2,73609,52.9,50,49.1,5,3
2015/10/2,69340,52.9,50,49.1,5,3
2015/10/3,65158,53.4,52,57.9,6,3
2015/10/3,62443,53.4,52,57.9,6,3
2015/10/3,60353,53.4,52,57.9,6,3
2015/10/3,59358,53.4,52,57.9,6,3
2015/10/3,58870,53.4,52,57.9,6,3
2015/10/3,59578,53.4,52,57.9,6,3
2015/10/3,61335,53.4,52,57.9,6,3
2015/10/3,64297,53.4,52,57.9,6,3
2015/10/3,66364,53.4,52,57.9,6,3
2015/10/3,69351,53.4,52,57.9,6,3
2015/10/3,71199,53.4,52,57.9,6,3
2015/10/3,71799,53.4,52,57.9,6,3
2015/10/3,71856,53.4,52,57.9,6,3
2015/10/3,71530,53.4,52,57.9,6,3
2015/10/3,71074,53.4,52,57.9,6,3
2015/10/3,70549,53.4,52,57.9,6,3
2015/10/3,70779,53.4,52,57.9,6,3
2015/10/3,71281,53.4,52,57.9,6,3
2015/10/3,71523,53.4,52,57.9,6,3
2015/10/3,72698,53.4,52,57.9,6,3
2015/10/3,74142,53.4,52,57.9,6,3
2015/10/3,72683,53.4,52,57.9,6,3
2015/10/3,69855,53.4,52,57.9,6,3
2015/10/3,66231,53.4,52,57.9,6,3
2015/10/4,62682,58.4,60,63.6,7,3
2015/10/4,60273,58.4,60,63.6,7,3
2015/10/4,58667,58.4,60,63.6,7,3
2015/10/4,57563,58.4,60,63.6,7,3
2015/10/4,57018,58.4,60,63.6,7,3
2015/10/4,57307,58.4,60,63.6,7,3
2015/10/4,58357,58.4,60,63.6,7,3
2015/10/4,60592,58.4,60,63.6,7,3
2015/10/4,62624,58.4,60,63.6,7,3
2015/10/4,65548,58.4,60,63.6,7,3
2015/10/4,67463,58.4,60,63.6,7,3
2015/10/4,68386,58.4,60,63.6,7,3
2015/10/4,68913,58.4,60,63.6,7,3
2015/10/4,69023,58.4,60,63.6,7,3
2015/10/4,69269,58.4,60,63.6,7,3
2015/10/4,69136,58.4,60,63.6,7,3
2015/10/4,69696,58.4,60,63.6,7,3
2015/10/4,70929,58.4,60,63.6,7,3
2015/10/4,71979,58.4,60,63.6,7,3
2015/10/4,73938,58.4,60,63.6,7,3
2015/10/4,76637,58.4,60,63.6,7,3
2015/10/4,74532,58.4,60,63.6,7,3
2015/10/4,71231,58.4,60,63.6,7,3
2015/10/4,66854,58.4,60,63.6,7,3
2015/10/5,63640,60.8,59.2,64.3,1,3
2015/10/5,61220,60.8,59.2,64.3,1,3
2015/10/5,59882,60.8,59.2,64.3,1,3
2015/10/5,59378,60.8,59.2,64.3,1,3
2015/10/5,59785,60.8,59.2,64.3,1,3
2015/10/5,62091,60.8,59.2,64.3,1,3
2015/10/5,67572,60.8,59.2,64.3,1,3
2015/10/5,74474,60.8,59.2,64.3,1,3
2015/10/5,77049,60.8,59.2,64.3,1,3
2015/10/5,78082,60.8,59.2,64.3,1,3
2015/10/5,79273,60.8,59.2,64.3,1,3
2015/10/5,80439,60.8,59.2,64.3,1,3
2015/10/5,81163,60.8,59.2,64.3,1,3
2015/10/5,82084,60.8,59.2,64.3,1,3
2015/10/5,83090,60.8,59.2,64.3,1,3
2015/10/5,83740,60.8,59.2,64.3,1,3
2015/10/5,83968,60.8,59.2,64.3,1,3
